id	article_id	publish_dt	update_dt	title
213406	d7dcbb2b-f2d6-57af-a890-18373c00fa86	2008-07-22		Thankfully, this film was not made in Smell-o-Vision
213405	efd4c9d2-d030-5e4e-a8c4-5cc4b91edbaa	2008-07-22		Shameful prisons
213404	5640dc51-74e5-5af5-9aaa-68c74c5154d9	2008-07-22		5 cities at a glance: Interim president at ODU receives raise
213403	6ef41a58-ba3b-5e48-b71b-d0ecace0010c	2008-07-22		Telephone assault
213402	c0dcb789-507e-51a7-be34-f9bf3cb997fa	2008-07-22		With plenty of talent, experience, Tigers hope, finally, it is their year
213401	53df8109-9d68-5b85-8422-54f48af59185	2008-07-22		Police make arrest in shooting at nightclub in Virginia Beach
213400	7a59bc37-b6ba-53f8-b76b-0f97bb6ec129	2008-07-22		Plenty of crabs, but the market doesn't show it
213399	2ef4ab39-14d2-5cb4-b456-ab5d1abec1d6	2008-07-22		Suffolk snubs blog's bid to get on list for news releases
213398	fcf50dc5-ee52-5cac-be14-e012f97b4bd2	2008-07-22		Portsmouth vote is a test of openness
213397	bd713092-c08d-521c-bf98-843e2e089e01	2008-07-22		The railroad caboose has been derailed by new technology
213396	f8e622cb-01b5-5966-a923-094812a8d3e2	2008-07-22		Portsmouth shooting was random robbery, police say
213395	8e389ea6-d807-5a72-a51b-b5919d03cc3a	2008-07-22		Norfolk Southern train kills man lying on tracks in Roanoke
213394	19aca11a-34f6-5421-b392-1ff0d20a0450	2008-07-22		Man gets 17 years for scamming elderly in Chesapeake
213393	cc5e01a6-cf64-5ed5-8b44-14cb70c0b96b	2008-07-22		Office supply company plans Isle of Wight distribution center
213392	276e928d-d432-51af-8294-70751046e226	2008-07-22		What's in a name?
213391	7e2bc20f-41e8-52df-a9e7-9e86273d69a4	2008-07-22		Portsmouth Renaissance fears competition from Lucas project
213390	f9f1fdf7-f0b3-589e-b12e-8139c43f2da8	2008-07-22		Admirals make it official, name Rumble head coach
213389	1bace2c0-7ec0-538b-b87d-574da7d18959	2008-07-22		Can you love a God that would allow suffering?
213388	241390f6-21e0-5225-984e-8b0599a7a2a0	2008-07-22		Correction from The Virginian-Pilot
213387	431520e2-7378-50ab-b23c-6739031ae921	2008-07-22		Gilmore is sketchy on drilling details
213386	80f01156-daa3-59c9-af9b-a8ab1bd63d1f	2008-07-22		Local companies lead in growth
213385	9fb84482-5235-5b73-8503-5e7de5233f3a	2008-07-22		Construction worker accused of assaulting colleague with hammer
213384	f24f5fdd-0b1b-55f6-b341-fb5904e94fe0	2008-07-22		From MIX Magazine: Stepping to the frontlines of racial conflict
213383	76ac6773-c2de-50af-b32c-3686754526a1	2008-07-22		Newport News police search for two people in shooting death of teen
213382	8605ab94-3ce3-5c1e-a95b-94ef1c7e60cc	2008-07-22		Another parking ticket from the PC Police
213381	b351056d-93e6-5465-8552-7c72806ca787	2008-07-22		Police have warrant for suspect in Hampton robbery
213380	73f0f36c-b700-5377-a79c-aeb39f593ad6	2008-07-22		Cheapeake's cold case detective is back on the trail
213379	dfa68fc8-9c5f-504d-9577-b0ff4e5afabf	2008-07-22		FSU coach elated his Seminoles are picked third
213378	1242a12c-ca3f-513a-883c-b7f2411285cf	2008-07-22		Memorial pays tribute to those who fought school segregation
213377	1168aa4f-8fea-5ef4-ae53-24e4a30b13e9	2008-07-22		Hog wild
213376	22eb6e9e-2d89-5a48-943c-396dd6a3dd58	2008-07-22		Defense chief questions use of contractors for training
213375	c1171a2e-eb68-55d5-8366-fa9d99d60044	2008-07-22		Silence on tax jump
213374	1fc8c148-2000-5d07-9741-2c4522f49565	2008-07-23		Travel Report
213373	61a48e1e-f363-58cd-ae4e-c58eb37b5ad7	2008-07-23	2016-11-17	What are NASCAR's four majors?
213372	f28b1f45-8491-5265-96ad-425bb51f1905	2008-07-23		Heartthrob Teddy Geiger rocks
213371	921ae2ed-0734-56f5-9bc0-aa6fa6f1f492	2008-07-23		Keeping salsa local
213370	cfe0ac4e-ee72-5a3c-9d98-b840e694a68a	2008-07-23		Sabrosa roasted pepper and salsa portabello pizzas
213369	55027240-1e80-5b3b-aeea-93217e976e0e	2008-07-23		Suffolk Trivia Quiz
213368	247b5456-f60a-5475-8cad-9a31f9df3ada	2008-07-23		Daily Horoscope Wednesday July 23, 2008
213367	a4c28c41-78d8-5744-93f6-dfc4a42c032c	2008-07-23	2015-12-10	Olympic coach finds time to help local wrestlers
213366	2edf27e3-5b7c-5454-8401-3730073686ce	2008-07-23	2015-12-10	Wrestling: Norfolk Academy's Runzo, Indian River's Lambert win national titles
213365	18121ff9-6087-5308-b529-6cd3e3414b7e	2008-07-23	2015-12-06	Little Creek Seabees back from Iraq on Thursday
213364	e8c3cc54-7d56-5e1d-88eb-65027f41800c	2008-07-23	2015-11-23	Coastal Journal: Teamwork turns into happy ending for storm-tossed young osprey
213363	141369b2-784c-52fb-a3f7-26ac98d79a0d	2008-07-23	2015-11-06	DePaul vs. Leigh
213362	0aaa6825-4e21-5ba8-9a20-9b080d1d8f39	2008-07-23	2015-11-06	Suffolk farmer found guilty of animal cruelty
213361	72e481ad-77e1-5758-b0d3-ca4e3ddfcc74	2008-07-23	2015-11-06	Photogenic beach toddler could soon be a cover boy
213360	eadfeb5b-e99d-57ed-99a8-5b232fdaea5b	2008-07-23	2015-11-06	Suffolk police make arrest in Pine Street shooting
213359	0b94f0ce-7c36-5040-a4ba-bc3229ada945	2008-07-23	2015-11-06	Representative's influence misused for Rangel Center
213358	9b5c010c-09aa-5000-8282-5e43fdc37f54	2008-07-23	2015-11-06	Suffolk police seek two men in home invasion, robbery
213357	01b294ef-17b6-5039-9290-5114b90357d5	2008-07-23	2015-11-06	Chesapeake firefighters douse second fire in 2 days at mobile home
213356	16b87719-9bc5-5f23-8178-8c9e1832c0f2	2008-07-23	2015-11-06	The Helms legacy
213355	06503d8c-9836-5007-9199-88f408969edc	2008-07-23	2015-11-06	EPA will prepare assessment of fly ash site, Chesapeake says
213354	2a75b465-80aa-560e-8fbc-c90aa39f93c6	2008-07-23	2015-11-06	Lucas Center fights economics
213353	40bafab5-0b72-595e-ae1e-b0441d077d89	2008-07-23	2015-11-06	Port official: New ID cards likely to debut in Dec., Jan.
213352	4bce0ba6-9931-5180-af31-32436a0b7dc2	2008-07-23	2015-11-06	Suffolk marina and restaurant in hot water over expansion
213351	b12c87a3-4b05-56d2-a90e-1b689650c5ca	2008-07-23	2015-11-06	Flooding Red Wing
213350	a40f3c37-decb-55c0-896e-7229df526aa9	2008-07-23	2015-11-06	Police ID man arrested in Beach nightclub shooting
213349	461e1938-d207-5a2f-8c13-d49b898e08cb	2008-07-23	2015-11-06	Portsmouth jury recommends 11 years for gas-station robber
213348	2a3c6a61-aa10-5a32-b3f5-2d078a7490ff	2008-07-23	2015-11-06	Forbes challenger encounters problems with money, staffing
213347	9b742102-cf08-5b7b-a9ed-f1437ff98ae8	2008-07-23	2015-11-06	Suffolk mayoral campaign starts with roundtable
213346	f00aeb4f-a269-5cdd-ad7e-084f6681966f	2008-07-23	2015-11-06	Bisons' four-run sixth puts Tides out of reach
213345	98ecbbde-0284-56ff-8580-ef8ee2a5d42f	2008-07-23	2015-11-06	Neighborhood bias
213344	9e82a0c3-dcf6-550e-a728-0dfc3a3f2508	2008-07-23	2015-11-06	Chesapeake local attractions
213343	63be68a9-a9c1-5cd9-9deb-84482f698b48	2008-07-23	2015-11-06	Podcast: Pilot Sports Roundtable on 102.1 FM The Game
213342	419496cd-61b5-549e-87ec-c8a39946ecbb	2008-07-23		Virginia Beach's Beck is in position to reach match play
213341	979dae12-e3ac-5010-9259-f722cdea7d09	2008-07-23		Man, I'm beat...
213340	a855600c-8215-529e-8067-a74de96b84bb	2008-07-23		Everything's bright and shiny
213339	e074a380-d32a-5003-9d55-02d90bb25472	2008-07-23		Man sentenced for manslaughter, DUI on I-264 in Portsmouth
213338	bca1044e-1722-57f4-b440-6fede29baea7	2008-07-23		Hampton Roads' seafood haul is 5th most valuable in U.S.
213337	59417b2f-6662-5c5d-b9df-1190607712b5	2008-07-23		Old Country brews
213336	fb6b60e0-c3fc-5442-8775-1b8365e05794	2008-07-23		Virginia Chorale chooses new home-grown director
213335	c38a6038-3875-578b-b2df-587ac86e6c1c	2008-07-23		Profanity charge dismissed against 'Boots' Riley in Norfolk
213334	7b59714f-4c8c-5671-a3b2-973167cacc02	2008-07-23		Losing weight is easy
213333	a7c511e2-e1fa-5399-9778-f133c72b9b2f	2008-07-23		Norfolk Southern earnings jump 15 percent in second quarter
213332	0c07d2c8-da92-5c79-aa04-d777463ba6e7	2008-07-23		Chesapeake No. 85 on magazine's list of best small cities
213331	e6fa4762-1ce1-5a63-a253-b10f37d3b2aa	2008-07-23		Norfolk OKs $4.7 million development in Broad Creek
213330	fba31473-6ecb-505f-96a3-63813483c14e	2008-07-23		Hurricane Dolly heads to Mexico, Texas; alerts Issued
213329	9f5c8f5b-12ca-5f32-be17-ebab286ab372	2008-07-23		Locals help Virginia's team maintain lead
213328	fd81373b-9f25-59ac-b2cd-715f7f123a04	2008-07-23		Warner backs OLF for Oceana, won't rule out supporting Va. site
213327	3b3d4b92-daee-5f16-b7b7-916fdf96fe4f	2008-07-23		Virginia Beach's Beck is in position to reach match play
213326	26216d62-dac4-56a2-92b6-e511839ff9bc	2008-07-23		Is this hot? Unisex canvas shoes
213325	ae7fe7a3-5b5e-5e3b-a4ea-640dc5246a78	2008-07-23		Chesapeake restricts truck traffic on Elbow Road, increases taxi fares
213324	ea4c2293-3983-57b2-a25e-9a58ebc037fc	2008-07-23		What's Going on Here?
213323	6cd51cf0-c12d-5f14-9128-75b672fedd08	2008-07-23	2015-11-06	Stepbrothers: Ferrell and Reilly Keep Pushing That Old Envelope!!
213322	4435a77a-b80a-5c09-9f85-ceae8253b388	2008-07-23		Pet People
213321	af33797d-973f-554c-afed-0833c456b180	2008-07-23		Dredging of N.C.'s Oregon Inlet to clear way for boaters
213320	a0a38f13-df37-5a32-897c-d184e12bf704	2008-07-23		Thunderstorms to stay in Hampton Roads into tonight
213319	1756c76d-35ec-580d-99fb-8326e8ed1191	2008-07-23		Faith groups back Norfolk mayor's plan to help the homeless
213318	ec7f8370-a50d-59b6-831b-fbfc4a593dc5	2008-07-23		ODU Monarchs add another guard to '08-'09 roster
213317	1edb393e-6f20-5e74-aee8-aea4398f3366	2008-07-23		Sen. Lucas' plan for conference center-hotel denied funding
213316	f9f47f61-62f1-5bef-8098-98193da5cfd9	2008-07-23		5 cities at a glance
213315	daa5edf3-a13b-52bf-86eb-fb9b02df7a92	2008-07-23		Man pleads guilty in connection with 2006 sailor's death
213314	6293b6eb-31ce-5e1f-b794-c9d263b110a0	2008-07-23		Norfolk violent crimes down; property crimes up
213313	69c2eabc-9079-5a02-98ae-a0e0dc42a157	2008-07-23		Suffolk local attractions
213312	1d72496d-ad86-5ee1-b836-2721e8baa213	2008-07-23		The dark side of Batman's success
213311	11f22ce1-14e3-50bd-bcb6-32cb30425c44	2008-07-23		Devils hope latest new coach can finally turn things around
213310	c67d95c5-59a7-5da1-9ac1-62816973eaef	2008-07-23		Granby great Stobbs always wondered about path he'd chosen
213309	0ca7814b-8c97-5acf-8413-3f93efa2a757	2008-07-23		Dogs Deserve Better
213308	8595120f-a24f-5bb6-80fd-db670cc671e1	2008-07-23		Parking crackdown
213307	aae4274b-9c2e-5045-a552-84f357064fde	2008-07-23		Norfolk local attractions
213306	0be4d2eb-7cd0-51e0-a69f-72ab3af0f134	2008-07-23		Thousands didn't get benefits info because of VA mistake
213305	f3b94525-a9b5-5bfd-8384-3fdb560f2678	2008-07-23		For Virginia Beach's city mechanics, summer work rolls in
213304	af5ced5f-aa4f-58d8-9beb-e694a2f313bf	2008-07-23		Amerigroup will settle fraud suit for $225 million
213303	d743a94d-5878-5565-9e00-496312680086	2008-07-23		Pokey Smokey funding finally on track
213302	2dbfac65-2499-5e24-bcb4-2fdbd8081d62	2008-07-23		Can I swim in this?
213301	be89e55f-1cc1-5f54-abac-4faee912b164	2008-07-23		Newport News man, 45, was victim in York County crash
213300	d1c0127d-7974-5e60-a3c6-2ec1c7980e33	2008-07-23		Sweltering heat to subside by Wednesday, meteorologist says
213299	0289fab8-f0bf-52fd-9a62-e85ae85d51ff	2008-07-23		Portsmouth man guilty of possessing child pornography
213298	0f6bbcc2-1a13-54f5-842a-30f9da3631e0	2008-07-23		Portsmouth council advances plan to refit site for courthouse
213297	d9c8b0a7-bc1d-5ced-9b35-359cbda9e8cc	2008-07-23		A sprinter's triumph comes off the track
213296	3e638f3b-0bea-53ed-86be-4783de1e3612	2008-07-23		Two charged in Hampton convenience store robbery
213295	86faa044-ed3f-546d-9cc4-a1b5f025a67f	2008-07-23		Lightning's new era rumbles into Norfolk
213294	8fe75384-3e6e-5e27-83ae-f2840274bed4	2008-07-23		Mail carrier in Virginia Beach struck by lightning, injured
213293	fc710006-46af-5c91-a113-e981f665a566	2008-07-24	2017-09-10	Postscript ... Veteran brought heart, strength to Larchmont School
213292	420affce-5136-5f2c-a22e-8085a29a8eda	2008-07-24	2016-11-17	Toyota boss upset at NASCAR; Terry Labonte to keep racing
213291	9cb3171f-d303-5297-8d04-6efd69d0bb7e	2008-07-24		Fear not, fans: O.A.R. is steering its sound back to familiar waters
213290	86be2eb0-956a-5c1c-9f76-451f353fb711	2008-07-24		Catching up with country star Trace Adkins
213289	a6b97d8e-30b6-511c-85b5-465139364279	2008-07-24		Daily Horoscope Thursday July 24, 2008
213288	57fc7e5c-f093-56e9-a6f1-3287b12f4c11	2008-07-24		Q+A: Metal core In Cynthia's Diary from Chesapeake
213287	79f9c920-3a25-5da7-b390-e12767d37766	2008-07-24		Celebrate National Tequila Day
213286	69cb2bc9-7d34-5b5c-bca1-ad571438cef3	2008-07-24	2015-12-10	Cox's Paolini qualifies for U.S. Amateur
213285	bf451a1b-2c2b-57ea-9d38-b80eee601ba4	2008-07-24	2015-11-06	Unneeded hotel
213284	cfdaee36-08ee-5bfa-92c1-119a122e2bc9	2008-07-24	2015-11-06	Newport News teen charged with killing other teen outside apartments
213283	e6232ced-bac7-5fca-9763-7089abe7a086	2008-07-24	2015-11-06	Happy ending
213282	53a5c455-e385-5737-b349-cf09a16730dc	2008-07-24	2015-11-06	Driver killed on I-64 in Norfolk when car lands on another vehicle
213281	c5562e82-deab-51e4-8a0a-3bddde619640	2008-07-24	2015-11-06	(Pre)built for speed but some assembly required
213280	450bd67d-b78c-50f8-918f-ef1be8329c1d	2008-07-24	2015-11-06	Grobe's return a sign of how far Demon Deacons have come
213279	1c93e81c-c195-5af1-989a-aad96cf97685	2008-07-24	2015-11-06	Portsmouth local attractions
213278	48bf2077-8eed-50bc-9b73-85d2ebc1c983	2008-07-24	2015-11-06	Dominion restoring power lost in Wednesday's thunderstorms
213277	5e07a29e-d465-529e-8d9a-da4f40969d86	2008-07-24	2015-11-06	American tragedy
213276	11866da5-e66f-5854-916d-a3e9510f6604	2008-07-24	2015-11-06	I-664 north at Monitor-Merrimac reopens after 5-vehicle crash
213275	df0de4d3-96f8-54e3-8c71-debf65d75c59	2008-07-24	2015-11-06	Trend shows seafood is scarcer, more expensive
213274	1fe53f4e-e094-52b1-9d74-e82264b6d62f	2008-07-24	2015-11-06	Railroad could be on track to carry new Volkswagens
213273	f7bf24e1-2175-5bbc-9fd9-2a18f86b6081	2008-07-24	2015-11-06	Federal security cameras not working at Norfolk airport
213272	7d439a23-78d2-57fe-b2eb-0197de3f0898	2008-07-24		A fair sentence for ripping off the elderly
213271	72b8864f-716f-5ac8-99f2-2ca3e1783740	2008-07-24		Annual dolphin count will include educational post in Virginia Beach
213270	bb8a7dbc-4d8d-529e-ba3a-01abb685dda3	2008-07-24		All before a few in Portsmouth
213269	b595d767-27e7-549f-b006-670c5d90538d	2008-07-24		Make room for Dad
213268	116ae7fd-2ab3-562a-943f-3b662bc19b98	2008-07-24		Newport News police charge 1 man with copper theft, seek 2 others
213267	4c5a2652-7a28-5f68-9d30-e23381cfecc9	2008-07-24		Virginia Beach police seek help finding man with Alzheimer's
213266	552a996c-0ac9-523a-9607-0e72c0c23b10	2008-07-24		Virginia edges towards backup for electronic votes
213265	6fe4de50-297a-5680-8f37-30a74d6122ed	2008-07-24		Fishing forecast for week of July 25 - Aug. 1
213264	d1c103e0-2e3c-53c7-9429-48f71078f059	2008-07-24		At Work With... Jim Goldstein, owner of Beads and Rocks
213263	89857b1f-1f73-5f63-8884-8fd3687669cd	2008-07-24		Grassfield senior makes her mark in state triple-jumping
213262	255c91ac-dd71-5c7b-a994-565350f2d0fd	2008-07-24		Once-promising life hits bottom as ex-playwright enters a plea
213261	f381cf5f-c56f-5324-87ed-6344452f0d68	2008-07-24		Vandalism inspires church to hold free party Saturday
213260	33194a54-7cbc-5be0-b3cf-97b7fc643e5e	2008-07-24		Inmate revived after hanging himself at Chesapeake jail
213259	7ac0e532-b900-58d0-9875-b78efe66c523	2008-07-24		Amerigroup reports loss of $162.5M for second quarter
213258	bf7dd9b6-b7a0-5396-a923-94dba50153ca	2008-07-24		Chesapeake road crews work through the night
213257	0f7b6643-ec06-557c-92f1-9cb3a451f583	2008-07-24		No bias at hotel
213256	c9aa7f27-7133-5b41-ad0c-b8055a9474c1	2008-07-24		Police charge Virginia Beach husband found shot with wife
213255	0bde38a1-bdcb-581b-bdac-533f773ba6a4	2008-07-24		Grass greener on the other side? So what.
213254	383e6a57-190a-5c58-9a8b-6c200a4ce9df	2008-07-24	2015-11-06	Kids gleefully get the bugs out of summer camp
213253	2e6e3a48-a7db-50a1-88b9-6da7af19df61	2008-07-24	2015-11-06	Learn stunt driving from professionals
213252	b49c6b7c-8fc0-55a6-8120-188e2d8f2f5b	2008-07-24		Ex-ODU great Lieberman back in the WNBA - at age 50
213251	abe2827d-a83f-54f2-b749-d5ebe6a8c04a	2008-07-24		With fire at sea a deadly threat, Navy stays prepared
213250	95e3c3bf-d50a-51d9-aa4b-751e298ba4a1	2008-07-24		Art Gallery's latest message sign says it's moving
213249	63bee855-295e-5451-ab19-7ac9964b3da3	2008-07-24		Coast Guard helps crew of fishing boat in Pamlico Sound
213248	e6efd68b-4cca-54c6-99d3-691e7ba8fb90	2008-07-24		Tough rules didn't stifle cell phone use at Beach schools
213247	8475e06c-387c-5af8-a424-72f3076621d8	2008-07-24		Segregated facilities
213246	0f423df9-1e5d-52be-826e-978f0eab7816	2008-07-24		Chesapeake company founder in fraud case to get hearing
213245	4e6cf853-3d1b-5395-bfee-6fc80ed7848a	2008-07-24		Outer Banks skimboarder is making waves at early age
213244	71bb797a-bc80-537b-9231-9ed82c1f996d	2008-07-24		Profanity case may be closed, but the ACLU's open to action
213243	00f62adb-a81a-5236-81db-7e67a50fe5a6	2008-07-24		Before Beijing, Merritt contends for fun at home
213242	911d07d9-af38-5dd6-afa1-91463dbef070	2008-07-24		Trainer puts former racehorses on another track
213241	e1c038ec-b0ad-549b-87bf-167774a164ff	2008-07-24		Beach seeks public's input on housing, preservation plan
213240	0c1f32b5-37df-58f4-b480-b167d5016003	2008-07-24		Enduring bias
213239	97503443-8da3-53ea-81aa-8cd36acf9048	2008-07-24		Two North Carolina men given award for preserving boats
213238	71bd1795-0f62-5f20-b441-ae064c735fed	2008-07-24		Five Tides get 2 or more hits in victory on road
213237	c9a06154-abf1-568f-9abd-732843b2c775	2008-07-24		Portsmouth mayor's remarks show his colors
213236	b750cc86-ca10-599b-a6a0-50598bd0322b	2008-07-24		Who is Tyler Thigpen and why should you care?
213235	ed7711c7-9cdd-5298-82c5-e375d2bf113a	2008-07-24		Virginia Beach local attractions
213234	045b75e7-980e-5837-b7b1-03a850182546	2008-07-24		Sea turtle will be released on Eastern Shore on Monday
213233	09863fc0-e0eb-56c2-ad07-24442836f57c	2008-07-24		Despite rains, N.C. wildfire's hot spots persist
213232	f14ffca8-a5db-5ce0-8e1e-a3dcc7ebb8e1	2008-07-24		Trial set for 17-year-old charged in Suffolk shooting death
213231	5a6a9c67-e2e2-57d5-8715-777f7f5384ab	2008-07-24		Corrections from The Virginian-Pilot
213230	9d185a71-0dc6-59f8-a554-8610b90676a7	2008-07-24		Beach intersection is where metal meets metal most often
213229	c4d7fabe-1211-5323-8a60-aa0bb77fb7db	2008-07-24		Portsmouth City Council makes deal with Verizon
213228	13d066bc-bc71-5ea0-a5cb-349a26c7d8bd	2008-07-24		Geeks on Call partners with Sam's Club sites
213227	f73cf482-871b-5ce7-9dc7-b315e37e49a5	2008-07-24		MAP: Intersection accidents in Chesapeake 2007
213226	1f80eb98-86de-5a37-957c-f8b6bda231b4	2008-07-24		MAP: Intersection accidents in Virginia Beach
213225	754aa2b7-667b-5978-952b-284d35be9df1	2008-07-24		MAP: Intersection accidents in Portsmouth
213224	f676f21d-99b6-5d02-ae0c-5e795f3dedd9	2008-07-24		MAP: Intersection accidents in Suffolk
213223	0aa4d68d-a670-57a2-8de4-ea265ab2a1f5	2008-07-24		MAP: Crash calls in Norfolk
213222	efb804ed-f9d5-51f6-989a-cf03a1545e90	2008-07-24		Facts, not rant
213221	46cc1d50-dd4b-59b7-9648-50789e9b32be	2008-07-24		TowneBank to raise up to $30 million in equity offering
213220	bdcb2a82-c84e-58b8-8881-2b61ab710ef1	2008-07-24		Four-vehicle accident on I-64 in Hampton injures 9 people
213219	f60df154-23a7-5808-85a2-3f2c813b5917	2008-07-24		Governor names new superintendent for Virginia schools
213218	ddb73b65-0017-5c35-99fb-aa657425d04e	2008-07-24		House panel reopens debate over 'don't ask, don't tell'
213217	a4892285-551f-5ad1-bcab-caeb3b134006	2008-07-25	2017-09-10	Video: Randy Pausch's 'Last Lecture'
213216	b9f2098e-b7df-5a06-87d9-47b0d0c93080	2008-07-25	2016-11-17	Newman fired by Penske?
213215	5c7f461f-e6da-50a9-a24d-4927eeb28184	2008-07-25	2016-11-12	Toyota unhappy with new limits in horsepower
213214	dad8f0f0-a645-5035-bbc2-970262b72c6f	2008-07-25		Counting Crows, Maroon 5 kick off tour at beach
213213	bd2589ee-ab73-50a4-bdca-3be2f857ed8a	2008-07-25		Want to be a part of a baking dream team?
213212	5e6f4da9-9e6a-57bf-a7d3-ddb5537b5071	2008-07-25		Projekt Revolution tries to play outside the norm
213211	bb7379a8-b2f6-5d6c-a424-e07932d7edc8	2008-07-25		'Step Brothers' forces the crude and rude
213210	7e7b13a5-84d5-5e59-b5a1-c62e7dfe027a	2008-07-25		Recipe swap: Seeking The Circle hushpuppies; offering almond maple granola
213209	28d4c1ce-0602-5f0a-acd3-178fa3ff01bd	2008-07-25		DVD releases include '21,' 'The Mummy: Deluxe Edition' and 'Vampyr'
213208	37607ede-470c-5d59-acb8-a4624bf15efb	2008-07-25		Daily Horoscope Friday July 25, 2008
213207	72048a9f-1677-5dbe-aba4-3b81f4ae146e	2008-07-25		Beer of the week: Anchor liberty ale
213206	04e36e7c-c5c9-5de2-a4c6-bebd7cd73575	2008-07-25		Petition for Norfolk's Bay Oaks park back in play
213205	e0436a33-fb8b-598c-826f-5196804a1c1b	2008-07-25		What's in a name? | Eulalie Bobbitt, Norfolk
213204	97e0bef5-29cd-5d82-b25b-d3f08bfb8f36	2008-07-25	2015-12-10	Beck no longer just happy to be in Junior Amateur
213203	6daca5ea-ca7b-592e-a8d6-4a994e546ad3	2008-07-25	2015-11-14	As Warner struggles on Iraq, so should we
213202	b07477e8-f7f5-5b75-9ebd-bcaf47da3cb2	2008-07-25	2015-11-06	Breaking faith on jobs
213201	b48215f5-df18-5605-80fb-13a9e322e060	2008-07-25	2015-11-06	Virginia Beach's Beck advances to semis at U.S. Junior Amateur
213200	193be3e2-925e-536e-9e88-5753bcf1d48b	2008-07-25	2015-11-06	N.C. public schools in 5 counties falter in federal testing
213199	bb42bd27-ce74-5048-a9b1-141e4097d4fe	2008-07-25	2015-11-06	State police increasing presence after rash of fatal wrecks
213198	2dd1c516-2676-56b0-9f13-4138c33f9317	2008-07-25	2015-11-06	Can you love a God that would allow suffering? Conclusion...
213197	470df6d7-9fd4-53d1-9070-1734668afec5	2008-07-25	2015-11-06	Yorktown women charged with robbing men in Newport News
213196	d8c6a9a9-3c9e-516f-9fba-94ac5febf4d8	2008-07-25	2015-11-06	Rapping FestEvents
213195	8a0a8736-384b-5058-9250-338e99ca6331	2008-07-25	2015-11-06	Former prostitute helps women with life changes
213194	f46e480b-d3ad-5c47-bab5-4f81695c58c7	2008-07-25	2015-11-06	INTERACTIVE: How hurricanes form and cause damage
213193	3a74e901-fd9d-58e1-b05c-ec56e3226c43	2008-07-25	2015-11-06	Norfolk to strike swearing law after 'Boots' Riley is cleared
213192	41a9af78-b283-525b-a843-e822c441415f	2008-07-25	2015-11-06	Missing Virginia Beach man with Alzheimer's found in Grandy, N.C.
213191	d5ca8500-3f41-5cd3-a8ab-13fdec3b348a	2008-07-25	2015-11-06	Portsmouth police write 48 tickets at checkpoint
213190	57536fa3-b9b7-54cf-8761-ebe715dd28f1	2008-07-25		Save Bay Oaks or taxes?
213189	f7925d7b-e88e-50be-aedb-753d783e1cac	2008-07-25		Friday Buzz: He has the right and left stuff
213188	59f2b5f3-de5d-5814-9752-38ac6b938b81	2008-07-25		State police investigate double-fatal crash in James City County
213187	06f953a4-54de-515e-b49e-34d6f11cdb67	2008-07-25		Man wanted in Newport News on copper theft charges arrested in N.C.
213186	6b6b9957-bd1e-5120-af1f-48ec324cc336	2008-07-25		Timely flip-flop
213185	37423255-742a-5f56-a308-028b5ba1e1df	2008-07-25		Navy's top admiral urges less talk, more action on diversity
213184	99c6f3f6-b7ae-572d-8acf-5ad0b61ce7a0	2008-07-25		Cheaper gas, batter roads
213183	b5ae19dd-c5c8-5b2b-ad3a-d5d910186e47	2008-07-25		Two accused of beating geese to death in Chesapeake
213182	b449cc17-7d27-518d-8890-522955443eaa	2008-07-25		Students return from search for mass graves in Guadalcanal
213181	7cc01cac-024c-51c6-8d82-150780044225	2008-07-25		X-Files: I Want To Believe ---- Believe Me, It's Not As Good As the First Movie
213180	0e52d66a-e61e-5b06-b155-c9ae87fde263	2008-07-25		19-year-old man shot in leg near Lake Kennedy Park in Suffolk
213179	23bd8e5c-bdb9-5080-92c8-150a0ee7da31	2008-07-25		Virginia Beach gets in tune with podcasts
213178	5ef403a8-fead-5095-a83f-593d800d1131	2008-07-25		Caution demands a halt in use of fly ash
213177	860853d6-be02-526b-948c-10364d9ba73b	2008-07-25		The Lincoln Town Car: last of the road dinosaurs
213176	3ff81d9d-805b-5b56-ac1d-2e8ff5c7eae9	2008-07-25		Tragic war
213175	690e0692-8ffe-5744-bc85-7d3a1767dfa9	2008-07-25		Tides rained out; home for 10 games starting tonight
213174	6e9fe642-5b45-5ae2-b7f7-1d8fd0fa19ea	2008-07-25		The healing power of medicine dolls
213173	a621db69-6dad-570f-9500-ce219214ee32	2008-07-25		Project Lifesaver to give equipment to local police
213172	6eacf9ad-bf0b-5643-a95f-292681252122	2008-07-25		Prof whose 'last lecture' became a sensation dies
213171	201797c1-3099-5c8c-9793-c20c69fb9cf5	2008-07-25		ACT-SO: Time to show what they know
213170	5ab6b50d-3f99-56f6-8a60-df4cac1d31ec	2008-07-25		Silence helps teens turn feelings into self-knowledge
213169	e3b08964-70f5-5bb3-a18d-8b33e3dfcea0	2008-07-25		Hiding the heroes
213168	0804874d-46c2-5691-ab08-3da535ebfc07	2008-07-25		Lynx to replace Sea Wolves as ECHL affiliate for Admirals
213167	ee85d606-d79f-563c-a12a-0e83abc5425f	2008-07-25		Outer Banks town donates safer bicycles to Pathways
213166	4ed1c4ae-bf9b-53fb-9bc7-130a67be22f8	2008-07-25		Nation's first test-tube baby is back to visit an old friend
213165	171dfb88-e372-517e-8f9b-db8d6558c896	2008-07-25		In final effort, QB hopes to help Bowden return to glory
